1,17,396.5625,428.625,29.0250244140625,72.9000244140625,1,-1,-1,-1
1,13,959.175048828125,418.5,35.0999755859375,107.32501220703124,1,-1,-1,-1
1,10,1111.050048828125,417.8250122070313,29.699951171875,81.67501831054688,1,-1,-1,-1
1,16,842.4000244140625,431.6625061035156,18.9000244140625,58.725006103515625,1,-1,-1,-1
1,12,808.6500244140625,429.9750061035156,20.25,61.42501831054688,1,-1,-1,-1
1,7,1225.125,412.4250183105469,40.5,116.10000610351562,1,-1,-1,-1
1,2,728.3250122070312,422.5500183105469,56.70001220703125,174.82498168945312,1,-1,-1,-1
1,11,855.2250366210938,430.9875183105469,22.95001220703125,72.89999389648438,1,-1,-1,-1
1,15,824.8500366210938,434.7000122070313,18.89996337890625,55.350006103515625,1,-1,-1,-1
1,14,1190.7000732421875,414.1125183105469,31.0499267578125,101.92501831054688,1,-1,-1,-1
1,8,634.1625366210938,425.5875244140625,47.92498779296875,135.0,1,-1,-1,-1
1,5,676.0125122070312,411.75,66.48748779296875,197.1000366210937,1,-1,-1,-1
1,4,548.7750244140625,434.3625183105469,57.375,168.75003051757812,1,-1,-1,-1
1,9,587.25,430.6500244140625,60.75,172.125,1,-1,-1,-1
1,0,468.4500122070313,428.9625244140625,74.25,178.20001220703125,1,-1,-1,-1
1,1,1472.85009765625,415.4625244140625,81.0,181.57501220703125,1,-1,-1,-1
1,6,1170.4500732421875,417.8250122070313,39.1500244140625,110.0250244140625,1,-1,-1,-1
1,3,1367.550048828125,395.5500183105469,70.199951171875,219.37503051757807,1,-1,-1,-1
1,18,778.2750244140625,429.9750061035156,20.25,61.42501831054688,1,-1,-1,-1
2,0,462.0375061035156,428.625,72.22500610351562,178.20001220703125,1,-1,-1,-1
2,14,1184.625,413.4375,31.050048828125,103.2750244140625,1,-1,-1,-1
2,15,818.1000366210938,433.3500061035156,18.89996337890625,56.0250244140625,1,-1,-1,-1
2,3,1364.175048828125,396.5625,68.175048828125,217.3500366210937,1,-1,-1,-1
2,7,1219.72509765625,412.7625122070313,39.14990234375,116.0999755859375,1,-1,-1,-1
2,2,718.875,420.1875,58.050048828125,174.82501220703125,1,-1,-1,-1
2,12,801.9000244140625,430.3125,20.25,60.07501220703125,1,-1,-1,-1
2,16,836.3250122070312,428.2875061035156,18.9000244140625,60.75,1,-1,-1,-1
2,18,770.8500366210938,428.9625244140625,21.5999755859375,61.42498779296875,1,-1,-1,-1
2,10,1105.6500244140625,417.1500244140625,31.050048828125,83.02499389648438,1,-1,-1,-1
2,13,953.7750244140624,416.4750061035156,37.79998779296875,110.69998168945312,1,-1,-1,-1
2,17,388.125,426.6000061035156,29.0250244140625,73.57501220703125,1,-1,-1,-1
2,1,1464.75,416.4750061035156,78.300048828125,179.55001831054688,1,-1,-1,-1
2,6,1165.050048828125,419.1750183105469,36.449951171875,107.99996948242188,1,-1,-1,-1
2,11,849.1500244140625,426.6000061035156,22.95001220703125,76.2750244140625,1,-1,-1,-1
2,9,580.5,430.3125,61.425048828125,172.125,1,-1,-1,-1
2,5,669.2625122070312,409.7250061035156,69.1875,199.80001831054688,1,-1,-1,-1
2,8,627.4125366210938,423.5625,47.92498779296875,137.70001220703125,1,-1,-1,-1
2,4,543.375,432.3375244140625,56.0250244140625,169.42498779296875,1,-1,-1,-1
3,16,829.5750122070312,428.2875061035156,18.9000244140625,62.100006103515625,1,-1,-1,-1
3,17,379.6875,427.95001220703125,28.687515258789062,70.20001220703125,1,-1,-1,-1
3,9,571.050048828125,429.3000183105469,62.77496337890625,173.47500610351562,1,-1,-1,-1
3,4,534.2625122070312,432.0,57.375,169.425048828125,1,-1,-1,-1
3,12,794.4750366210938,426.9375,20.25,64.80001831054688,1,-1,-1,-1
3,10,1100.25,417.4875183105469,29.7000732421875,83.02499389648438,1,-1,-1,-1
3,2,710.1000366210938,420.8625183105469,56.70001220703125,174.82498168945312,1,-1,-1,-1
3,3,1360.800048828125,398.5875244140625,70.199951171875,218.0250244140625,1,-1,-1,-1
3,13,947.7000122070312,416.1375122070313,35.10003662109375,110.0250244140625,1,-1,-1,-1
3,15,812.0250244140625,432.0,17.54998779296875,56.70001220703125,1,-1,-1,-1
3,0,453.6000061035156,427.9500122070313,74.25003051757812,178.20001220703125,1,-1,-1,-1
3,11,842.4000244140625,427.2750244140625,22.95001220703125,75.60000610351562,1,-1,-1,-1
3,5,661.1625366210938,411.4125061035156,69.1875,198.45004272460932,1,-1,-1,-1
3,14,1177.2000732421875,414.7875061035156,31.0499267578125,104.62503051757812,1,-1,-1,-1
3,6,1158.97509765625,420.1875,36.449951171875,108.67498779296876,1,-1,-1,-1
3,1,1458.0,417.1500244140625,75.60009765625,178.875,1,-1,-1,-1
3,8,619.3125,424.5750122070313,49.95001220703125,136.35003662109375,1,-1,-1,-1
3,18,765.4500122070312,430.3125,20.25,60.07501220703125,1,-1,-1,-1
3,7,1212.300048828125,413.7750244140625,39.1500244140625,112.7249755859375,1,-1,-1,-1
4,9,563.9625244140625,430.6500244140625,64.79998779296875,172.79998779296875,1,-1,-1,-1
4,0,446.5125122070313,428.625,74.25,179.550048828125,1,-1,-1,-1
4,1,1451.25,418.1625061035156,78.300048828125,180.2250061035156,1,-1,-1,-1
4,15,807.300048828125,432.0,18.89996337890625,58.05001831054688,1,-1,-1,-1
4,16,824.8500366210938,428.625,20.25,62.100006103515625,1,-1,-1,-1
