1,12,823.5,378.3375244140625,55.35003662109375,158.625,1,-1,-1,-1
1,14,555.1875,379.6875,106.6500244140625,312.862548828125,1,-1,-1,-1
1,9,80.66250610351562,367.875,114.0749969482422,272.70001220703125,1,-1,-1,-1
1,1,1561.9500732421875,360.7875061035156,94.5,253.80001831054688,1,-1,-1,-1
1,3,1629.4500732421875,340.5375061035156,94.5,267.3000183105469,1,-1,-1,-1
1,7,1018.5750122070312,365.8500061035156,70.20001220703125,187.6499938964844,1,-1,-1,-1
1,19,118.29375457763672,390.1500244140625,77.45624542236328,243.67498779296875,1,-1,-1,-1
1,0,546.4125366210938,275.7375183105469,326.36248779296875,801.5625,1,-1,-1,-1
1,16,358.76251220703125,384.0750122070313,76.27499389648438,202.5,1,-1,-1,-1
1,6,1316.25,330.75,83.7000732421875,244.3500366210937,1,-1,-1,-1
1,15,48.431251525878906,370.2375183105469,61.00312805175781,166.72500610351562,1,-1,-1,-1
1,5,951.7500610351562,346.95001220703125,109.34991455078124,258.5250244140625,1,-1,-1,-1
1,8,724.9500122070312,351.3375244140625,129.60003662109375,374.9625244140625,1,-1,-1,-1
1,11,1617.300048828125,337.5,361.800048828125,1080.0,1,-1,-1,-1
1,18,559.5750122070312,373.9500122070313,43.20001220703125,128.25,1,-1,-1,-1
1,13,942.9750366210938,359.7750244140625,71.54998779296875,234.9000244140625,1,-1,-1,-1
1,4,876.8250122070312,365.8500061035156,59.4000244140625,202.50003051757807,1,-1,-1,-1
1,2,112.21875,282.1500244140625,522.28125,1020.5999755859376,1,-1,-1,-1
1,10,0.4429687559604645,378.3375244140625,56.51015472412109,152.54998779296875,1,-1,-1,-1
2,12,822.8250122070312,375.6375122070313,55.35003662109375,159.9749755859375,1,-1,-1,-1
2,14,556.5375366210938,381.375,105.29998779296876,326.0250244140625,1,-1,-1,-1
2,9,80.32500457763672,366.8625183105469,112.21875762939452,274.0500183105469,1,-1,-1,-1
2,1,1563.300048828125,359.1000061035156,97.199951171875,255.82504272460932,1,-1,-1,-1
2,13,945.675048828125,362.1375122070313,64.79998779296875,191.70001220703125,1,-1,-1,-1
2,15,49.86562728881836,376.3125,66.14999389648438,174.82501220703125,1,-1,-1,-1
2,11,1607.85009765625,341.2125244140625,364.5,1081.6875,1,-1,-1,-1
2,10,-0.0843750014901161,377.6625061035156,57.96562576293945,152.55001831054688,1,-1,-1,-1
2,19,119.81250762939452,406.6875,73.40624237060547,226.125,1,-1,-1,-1
2,0,554.8500366210938,281.8125,328.04998779296875,806.2874755859375,1,-1,-1,-1
2,5,952.425048828125,346.95001220703125,116.0999755859375,257.8500366210937,1,-1,-1,-1
2,8,725.625,353.70001220703125,129.60003662109375,365.1749877929688,1,-1,-1,-1
2,4,876.8250122070312,365.8500061035156,59.4000244140625,201.82504272460932,1,-1,-1,-1
2,16,357.75,384.4125061035156,84.375,221.3999938964844,1,-1,-1,-1
2,6,1310.175048828125,330.07501220703125,78.9749755859375,243.67498779296875,1,-1,-1,-1
2,3,1633.5,339.1875,91.800048828125,269.32501220703125,1,-1,-1,-1
2,7,1022.6250610351562,363.8250122070313,67.49993896484375,191.0250244140625,1,-1,-1,-1
2,109,37.7578125,440.7750244140625,84.0796890258789,197.7750244140625,1,-1,-1,-1
2,18,555.5250244140625,372.2625122070313,45.9000244140625,130.95001220703125,1,-1,-1,-1
2,2,109.5187530517578,288.2250061035156,528.3562622070312,1020.60009765625,1,-1,-1,-1
3,218,971.3250122070312,359.7750244140625,110.70001220703124,237.5999755859375,1,-1,-1,-1
3,4,876.1500244140625,366.5250244140625,59.4000244140625,200.4749755859375,1,-1,-1,-1
3,15,52.05937576293945,376.9875183105469,64.63125610351562,178.19998168945312,1,-1,-1,-1
3,19,119.98125457763672,409.7250061035156,70.87500762939453,224.7749938964844,1,-1,-1,-1
3,10,2.9320313930511475,376.6500244140625,55.96172332763672,151.875,1,-1,-1,-1
3,109,37.546875,441.7875061035156,83.95313262939453,197.7749938964844,1,-1,-1,-1
3,1,1564.6500244140625,356.7375183105469,99.9000244140625,257.8500061035156,1,-1,-1,-1
3,14,557.5499877929688,384.0750122070313,105.300048828125,306.45001220703125,1,-1,-1,-1
3,3,1633.5,337.5,91.800048828125,267.300048828125,1,-1,-1,-1
3,7,1024.6500244140625,363.1500244140625,67.5,191.70001220703125,1,-1,-1,-1
3,5,950.4000244140624,346.6125183105469,117.449951171875,258.5249938964844,1,-1,-1,-1
3,216,594.0,338.0062561035156,128.925048828125,383.5687561035156,1,-1,-1,-1
3,2,104.28750610351562,287.88751220703125,532.5750732421875,1031.0625,1,-1,-1,-1
3,9,80.24063110351562,367.2000122070313,107.4093780517578,273.375,1,-1,-1,-1
3,16,359.4375,386.4375,81.67501831054688,217.3500366210937,1,-1,-1,-1
3,11,1601.10009765625,340.5375061035156,369.9000244140625,1086.41259765625,1,-1,-1,-1
3,6,1307.47509765625,331.4250183105469,74.25,242.32498168945312,1,-1,-1,-1
3,12,822.1500244140625,375.6375122070313,56.70001220703125,165.375,1,-1,-1,-1
3,0,540.6749877929688,280.4625244140625,345.6000366210937,811.6875,1,-1,-1,-1
3,13,947.0250244140624,362.4750061035156,66.1500244140625,193.05001831054688,1,-1,-1,-1
3,18,553.5,372.2625122070313,47.25,134.32501220703125,1,-1,-1,-1
3,8,722.925048828125,349.9875183105469,132.29998779296875,381.7124938964844,1,-1,-1,-1
4,7,1026.0,362.1375122070313,67.5,188.32501220703125,1,-1,-1,-1
4,19,119.5371756302683,407.6822429456209,71.10592852140728,223.3184155915913,1,-1,-1,-1
4,5,951.7500610351562,345.9375,117.45001220703124,258.5250244140625,1,-1,-1,-1
4,18,552.4874877929688,374.2875061035156,46.57501220703125,128.92501831054688,1,-1,-1,-1
4,14,558.5625,385.0875244140625,108.675048828125,308.13751220703125,1,-1,-1,-1
4,3,1637.550048828125,337.1625061035156,91.800048828125,265.2749938964844,1,-1,-1,-1
4,9,80.40937805175781,366.8625183105469,111.29063415527344,274.0500183105469,1,-1,-1,-1
4,6,1303.425048828125,331.0875244140625,75.5999755859375,243.0,1,-1,-1,-1
4,2,103.78125,296.6625061035156,480.768798828125,1030.3875732421875,1,-1,-1,-1
4,11,1595.7000732421875,343.2375183105469,388.800048828125,1082.362548828125,1,-1,-1,-1
4,4,875.4750366210938,366.5250244140625,60.75,200.4749755859375,1,-1,-1,-1
4,16,361.125,387.1125183105469,83.70001220703125,216.67501831054688,1,-1,-1,-1
