1,10,-17.265233993530273,672.300048828125,66.1605453491211,210.5999755859375,1,-1,-1,-1
1,0,1611.9000244140625,557.5499877929688,51.300048828125,118.800048828125,1,-1,-1,-1
1,18,1267.6500244140625,491.4000244140625,16.2000732421875,40.5,1,-1,-1,-1
1,14,774.2250366210938,505.9125061035156,14.8499755859375,45.225006103515625,1,-1,-1,-1
1,21,1453.9500732421875,493.0875244140625,18.9000244140625,41.17498779296875,1,-1,-1,-1
1,11,825.5250244140625,511.6500244140625,14.8499755859375,42.52496337890625,1,-1,-1,-1
1,5,1476.9000244140625,518.7374877929688,35.0999755859375,76.95001220703125,1,-1,-1,-1
1,13,1073.25,493.0875244140625,13.5,27.67498779296875,1,-1,-1,-1
1,4,271.6875,586.237548828125,43.20001220703125,141.4124755859375,1,-1,-1,-1
1,1,1522.800048828125,562.9500122070312,48.5999755859375,116.10003662109376,1,-1,-1,-1
1,16,675.675048828125,522.4500122070312,22.27496337890625,71.54998779296875,1,-1,-1,-1
1,7,1368.9000244140625,518.0625,35.0999755859375,93.82501220703124,1,-1,-1,-1
1,15,654.75,528.8624877929688,21.60003662109375,66.82501220703125,1,-1,-1,-1
1,19,640.237548828125,531.5625,20.92498779296875,64.800048828125,1,-1,-1,-1
1,20,622.0125122070312,521.7750244140625,16.20001220703125,65.4749755859375,1,-1,-1,-1
1,17,791.1000366210938,506.9250183105469,14.8499755859375,45.899993896484375,1,-1,-1,-1
1,3,542.0250244140625,549.1124877929688,31.04998779296875,89.10003662109375,1,-1,-1,-1
1,12,1182.60009765625,488.7000122070313,13.5,34.42498779296875,1,-1,-1,-1
1,8,1445.85009765625,509.9625244140625,27.0,74.25,1,-1,-1,-1
1,6,503.5500183105469,548.7750244140625,31.050018310546875,88.42498779296875,1,-1,-1,-1
1,9,190.85626220703125,575.1000366210938,47.92500305175781,151.20001220703125,1,-1,-1,-1
1,2,121.58438110351562,708.75,51.131256103515625,99.9000244140625,1,-1,-1,-1
2,11,826.2000122070312,503.8875122070313,14.85003662109375,42.5250244140625,1,-1,-1,-1
2,6,501.8625183105469,537.9750366210938,31.725006103515625,88.42498779296875,1,-1,-1,-1
2,19,638.550048828125,521.4375,20.92498779296875,64.125,1,-1,-1,-1
2,15,653.737548828125,519.4125366210938,21.5999755859375,66.82501220703125,1,-1,-1,-1
2,2,110.0250015258789,699.9750366210938,49.78125762939453,99.89996337890624,1,-1,-1,-1
2,7,1372.9500732421875,514.3500366210938,35.0999755859375,94.5,1,-1,-1,-1
2,16,676.3500366210938,512.6625366210938,21.5999755859375,70.20001220703125,1,-1,-1,-1
2,4,262.9125061035156,574.425048828125,46.57501220703125,143.77496337890625,1,-1,-1,-1
2,5,1482.300048828125,516.0375366210938,35.0999755859375,77.625,1,-1,-1,-1
2,8,1449.9000244140625,507.9375305175781,27.0,73.57498168945312,1,-1,-1,-1
2,9,181.9125061035156,561.9375,49.274993896484375,154.91253662109375,1,-1,-1,-1
2,18,1269.675048828125,487.3500061035156,17.550048828125,42.524993896484375,1,-1,-1,-1
2,13,1073.925048828125,488.7000122070313,12.1500244140625,27.0,1,-1,-1,-1
2,0,1617.300048828125,557.2125244140625,54.0,120.1500244140625,1,-1,-1,-1
2,3,540.0,539.3250122070312,30.375,88.42498779296875,1,-1,-1,-1
2,10,-28.012500762939453,658.4625244140625,66.1500015258789,214.98748779296875,1,-1,-1,-1
2,12,1185.300048828125,482.9625244140625,13.5,35.77496337890625,1,-1,-1,-1
2,1,1529.550048828125,562.612548828125,45.9000244140625,116.77496337890624,1,-1,-1,-1
2,20,620.6625366210938,510.3000183105469,17.54998779296875,68.17501831054688,1,-1,-1,-1
2,14,775.5750122070312,496.8000183105469,14.85003662109375,47.92501831054688,1,-1,-1,-1
2,21,1456.6500244140625,490.7250061035156,16.2000732421875,40.500030517578125,1,-1,-1,-1
2,17,792.4500122070312,498.1500244140625,14.85003662109375,46.57501220703125,1,-1,-1,-1
3,0,1622.7000732421875,550.125,56.699951171875,120.82501220703124,1,-1,-1,-1
3,9,172.8000030517578,584.550048828125,49.27500915527344,155.92498779296875,1,-1,-1,-1
3,7,1375.6500244140625,514.0125122070312,35.0999755859375,91.79998779296876,1,-1,-1,-1
3,2,103.10625457763672,724.9500122070312,48.59999847412109,103.95001220703124,1,-1,-1,-1
3,15,653.4000244140625,531.5625,21.5999755859375,68.85003662109375,1,-1,-1,-1
3,20,621.3375244140625,523.125,16.875,66.82501220703125,1,-1,-1,-1
3,16,677.0250244140625,523.7999877929688,20.92498779296875,67.50006103515625,1,-1,-1,-1
3,18,1270.35009765625,486.3375244140625,17.5499267578125,43.20001220703125,1,-1,-1,-1
3,12,1184.625,484.6500244140625,14.85009765625,35.77496337890625,1,-1,-1,-1
3,1,1533.60009765625,557.2125244140625,51.2999267578125,116.0999755859375,1,-1,-1,-1
3,14,774.2250366210938,506.9250183105469,16.20001220703125,47.24996948242188,1,-1,-1,-1
3,19,637.875,533.9249877929688,21.60003662109375,66.1500244140625,1,-1,-1,-1
3,13,1073.25,492.4125061035156,13.5,27.000030517578125,1,-1,-1,-1
3,21,1455.300048828125,485.3250122070313,16.199951171875,41.8499755859375,1,-1,-1,-1
3,4,256.66876220703125,594.675048828125,46.57501220703125,143.0999755859375,1,-1,-1,-1
